login_id,customer_id,login_ts,channel,ip_country,is_success,is_unusual_device,is_unusual_location,is_flagged_suspicious,hour,dayofweek,anomaly_score,is_anomaly
L500944,C100231,2025-11-05 22:19:22,2,13,True,0,0,False,22,2,0.17229383320571412,False
L500945,C100231,2025-11-22 09:38:53,1,13,True,0,0,False,9,5,0.21663129485190918,False
L500946,C100231,2025-11-16 12:29:26,1,13,True,0,0,False,12,6,0.20504992767601193,False
L500947,C100231,2025-10-24 18:31:13,2,13,True,0,0,False,18,4,0.22915807543474614,False
L500948,C100231,2025-11-20 12:02:41,1,13,True,0,0,False,12,3,0.2500408413102007,False
L500949,C100232,2025-11-24 10:40:35,1,14,True,0,0,False,10,0,0.22661582211968168,False
L500950,C100232,2025-10-23 14:37:07,2,14,True,0,0,False,14,3,0.2696340169717362,False
L500951,C100232,2025-11-03 06:09:36,2,14,True,0,0,False,6,0,0.16525109960500572,False
L500952,C100233,2025-12-09 22:15:18,2,14,True,0,0,False,22,1,0.18321269684081032,False
L500953,C100233,2025-11-20 10:01:16,1,14,True,0,0,False,10,3,0.26493817066891623,False
L500954,C100233,2025-10-27 21:23:20,0,14,True,0,0,False,21,0,0.08163088170234012,False
L500955,C100233,2025-12-02 06:32:23,1,14,True,0,0,False,6,1,0.20495424560908748,False
L500956,C100234,2025-11-12 09:52:51,1,14,True,0,0,False,9,2,0.2634543532682891,False
L500957,C100234,2025-12-15 19:52:36,1,14,True,0,0,False,19,0,0.2211944804512873,False
L500958,C100235,2025-10-17 11:40:49,2,13,True,0,0,False,11,4,0.22980475070511708,False
L500959,C100235,2025-10-23 15:25:54,2,13,True,0,0,False,15,3,0.2375901694498745,False
L500960,C100235,2025-11-17 08:16:10,2,13,True,0,0,False,8,0,0.17246275175416204,False
L500961,C100236,2025-12-04 22:28:36,1,14,True,0,0,False,22,3,0.2159635244151633,False
L500962,C100236,2025-12-10 20:28:26,1,14,True,0,0,False,20,2,0.24344566899117404,False
L500963,C100236,2025-11-22 06:24:47,1,14,True,0,0,False,6,5,0.20498888071439847,False
L500964,C100236,2025-10-18 18:17:07,2,14,True,0,0,False,18,5,0.24549753848717565,False
L500965,C100236,2025-10-26 22:04:36,2,14,True,0,0,False,22,6,0.17374333757046567,False
L500966,C100236,2025-11-08 11:05:42,2,14,True,0,0,False,11,5,0.24899170250758507,False
L500967,C100237,2025-11-12 07:30:52,2,14,True,0,0,False,7,2,0.22596431914230786,False
L500968,C100237,2025-10-16 10:12:18,2,14,True,0,0,False,10,3,0.25603532385661065,False
L500969,C100238,2025-10-29 18:04:21,2,2,True,0,0,False,18,2,0.2021231710786403,False
L500970,C100238,2025-11-28 21:07:51,2,2,True,0,0,False,21,4,0.171060367865987,False
L500971,C100238,2025-11-11 12:27:32,1,2,True,0,0,False,12,1,0.19499693887484726,False
L500972,C100239,2025-11-09 06:31:44,0,14,True,0,0,False,6,6,0.0674646173739295,False
L500973,C100239,2025-12-07 07:11:31,2,14,True,0,0,False,7,6,0.18811019111902894,False
L500974,C100239,2025-11-03 12:48:15,1,14,True,0,0,False,12,0,0.23210591653115792,False
L500975,C100239,2025-10-16 15:31:54,2,14,True,0,0,False,15,3,0.26759605776894896,False
L500976,C100240,2025-11-10 06:29:36,1,4,True,0,0,False,6,0,0.15849326546171338,False
L500977,C100240,2025-11-16 11:02:59,1,4,True,0,0,False,11,6,0.19500476916650744,False
L500978,C100240,2025-11-20 13:13:20,1,4,True,0,0,False,13,3,0.2323857095441793,False
L500979,C100240,2025-12-15 21:55:09,0,4,True,0,0,False,21,0,0.06025624793421103,False
L500980,C100240,2025-12-13 10:26:01,1,4,True,0,0,False,10,5,0.2133185803686154,False
L500981,C100241,2025-12-01 06:27:18,1,6,True,0,0,False,6,0,0.16000989392263498,False
L500982,C100241,2025-11-23 15:52:40,1,6,True,0,0,False,15,6,0.21041977358832148,False
L500983,C100241,2025-10-31 22:28:28,1,6,True,0,0,False,22,4,0.19348164151973624,False
L500984,C100241,2025-10-24 18:39:48,1,6,True,0,0,False,18,4,0.2334502328619063,False
L500985,C100241,2025-11-26 08:07:13,1,6,True,0,0,False,8,2,0.21686767451805267,False
L500986,C100242,2025-11-14 10:47:01,2,14,True,0,0,False,10,4,0.2535306098412465,False
L500987,C100242,2025-10-18 13:54:55,2,14,True,0,0,False,13,5,0.2528919210358332,False
L500988,C100242,2025-11-01 11:33:42,2,14,True,0,0,False,11,5,0.24899170250758507,False
L500989,C100243,2025-12-10 08:40:16,2,9,True,0,0,False,8,2,0.20722071939451736,False
L500990,C100243,2025-11-29 07:40:55,1,9,True,0,0,False,7,5,0.2017665688003777,False
L500991,C100244,2025-11-02 09:27:46,2,6,True,0,0,False,9,6,0.18404936436915276,False
L500992,C100244,2025-12-01 15:37:19,2,6,True,0,0,False,15,0,0.19494319497991708,False
L500993,C100244,2025-10-18 06:03:38,2,6,True,0,0,False,6,5,0.18101040284438807,False
L500994,C100244,2025-11-23 16:28:58,1,6,True,0,0,False,16,6,0.21165190403390316,False
L500995,C100244,2025-10-19 08:54:37,1,6,True,0,0,False,8,6,0.18654358122057269,False
L500996,C100244,2025-11-11 12:57:00,2,6,True,0,0,False,12,1,0.2115861629714047,False
L500997,C100245,2025-11-15 10:06:10,2,2,True,0,0,False,10,5,0.19487997375039579,False
L500998,C100245,2025-11-02 19:28:14,2,2,True,0,0,False,19,6,0.16128640724555843,False
L500999,C100246,2025-11-09 16:03:21,1,8,True,0,0,False,16,6,0.22758297532672705,False
L501000,C100246,2025-10-27 06:22:42,1,8,True,0,0,False,6,0,0.1750575067305078,False
L501001,C100247,2025-11-01 13:44:22,2,13,True,0,0,False,13,5,0.22018413457001584,False
L501002,C100247,2025-10-30 13:14:08,2,13,True,0,0,False,13,3,0.23737068370096392,False
L501003,C100247,2025-10-30 17:02:15,1,13,True,0,0,False,17,3,0.24971168519072978,False
L501004,C100247,2025-11-01 17:50:07,1,13,True,0,0,False,17,5,0.2320185941427852,False
L501005,C100247,2025-11-12 07:53:11,1,13,True,0,0,False,7,2,0.21904690398667925,False
L501006,C100248,2025-10-29 15:56:39,1,14,True,0,0,False,15,2,0.26936457220107796,False
L501007,C100248,2025-12-12 13:36:47,2,14,True,0,0,False,13,4,0.2697414497105927,False
L501008,C100248,2025-11-20 17:30:20,0,14,True,0,0,False,17,3,0.12910105041253195,False
L501009,C100248,2025-12-03 06:56:35,2,14,True,0,0,False,6,2,0.21180847296075322,False
L501010,C100248,2025-11-04 14:45:11,1,14,True,0,0,False,14,1,0.2544505324603088,False
L501011,C100248,2025-11-10 11:38:18,1,14,True,0,0,False,11,0,0.2294171861873004,False
L501012,C100249,2025-10-15 21:10:25,2,5,True,0,0,False,21,2,0.19415559620104417,False
L501013,C100249,2025-11-23 12:43:28,1,5,True,0,0,False,12,6,0.20810986490312466,False
L501014,C100249,2025-12-10 06:34:47,2,5,True,0,0,False,6,2,0.19204923767814253,False
L501015,C100250,2025-11-04 12:56:58,1,14,True,0,0,False,12,1,0.2550117683880464,False
L501016,C100250,2025-11-17 20:31:14,1,14,True,0,0,False,20,0,0.20981647159541367,False
L501017,C100250,2025-10-25 19:54:20,1,14,True,0,0,False,19,5,0.24763472817034354,False
L501018,C100251,2025-11-21 12:38:32,0,8,True,0,0,False,12,4,0.12324719960942254,False
L501019,C100251,2025-11-06 14:29:45,2,8,True,0,0,False,14,3,0.24773547722703515,False
L501020,C100251,2025-12-02 12:48:18,1,8,True,0,0,False,12,1,0.23747333107659702,False
L501021,C100251,2025-10-31 16:45:20,2,8,True,0,0,False,16,4,0.24741947076332005,False
L501022,C100251,2025-11-26 19:58:17,2,8,True,0,0,False,19,2,0.22671304510584506,False
L501023,C100251,2025-10-23 13:02:51,2,8,True,0,0,False,13,3,0.24892989460519127,False
L501024,C100252,2025-12-09 19:44:57,1,2,True,0,0,False,19,1,0.18985020742069803,False
L501025,C100252,2025-11-03 09:16:36,2,2,True,0,0,False,9,0,0.16395011437400342,False
L501026,C100253,2025-12-14 21:46:54,2,8,True,0,0,False,21,6,0.17835268916446412,False
L501027,C100253,2025-10-26 11:30:53,1,8,True,0,0,False,11,6,0.21962252858385234,False
L501028,C100253,2025-11-05 17:15:17,1,8,True,0,0,False,17,2,0.24965940254547447,False
L501029,C100254,2025-11-09 19:25:04,2,8,True,0,0,False,19,6,0.19412031803986696,False
L501030,C100254,2025-10-30 14:04:19,1,8,True,0,0,False,14,3,0.25796710060998,False
L501031,C100254,2025-11-07 06:07:46,2,8,True,0,0,False,6,4,0.20128417004318078,False
L501032,C100254,2025-11-12 15:54:52,2,8,True,0,0,False,15,2,0.23973522878695935,False
L501033,C100254,2025-10-21 21:07:14,2,8,True,0,0,False,21,1,0.20207783983637206,False
L501034,C100255,2025-11-08 20:00:06,2,14,True,0,0,False,20,5,0.23394848922487338,False
L501035,C100255,2025-11-23 20:16:56,1,14,True,0,0,False,20,6,0.20717825798480605,False
L501036,C100255,2025-10-24 17:06:36,0,14,True,0,0,False,17,4,0.13093461848037913,False
L501037,C100255,2025-11-13 12:02:01,1,14,True,0,0,False,12,3,0.2743899185391807,False
L501038,C100255,2025-10-26 08:21:41,1,14,True,0,0,False,8,6,0.2059445743386984,False
L501039,C100256,2025-11-08 08:56:25,2,2,True,0,0,False,8,5,0.18577100943719393,False
L501040,C100256,2025-10-20 19:04:26,2,2,True,0,0,False,19,0,0.16716443781135393,False
L501041,C100256,2025-11-19 15:19:16,1,2,True,0,0,False,15,2,0.20866021474933028,False
L501042,C100256,2025-12-15 12:47:29,2,2,True,0,0,False,12,0,0.16905138956419508,False
L501043,C100257,2025-11-04 17:32:38,2,14,True,0,0,False,17,1,0.24642272591495384,False
L501044,C100257,2025-11-11 10:01:17,2,14,True,0,0,False,10,1,0.23844345153915525,False
L501045,C100257,2025-11-04 16:24:12,1,14,True,0,0,False,16,1,0.25104999972689734,False
L501046,C100258,2025-11-28 15:24:53,1,14,True,0,0,False,15,4,0.27384109077797675,False
L501047,C100258,2025-10-23 12:38:04,1,14,True,0,0,False,12,3,0.2743899185391807,False
L501048,C100258,2025-12-02 15:24:49,2,14,True,0,0,False,15,1,0.24930852087317013,False
L501049,C100258,2025-11-22 13:58:01,1,14,True,0,0,False,13,5,0.2617103279026123,False
L501050,C100259,2025-12-03 10:14:50,2,14,True,0,0,False,10,2,0.2546584792196323,False
L501051,C100259,2025-11-24 13:39:47,1,14,True,0,0,False,13,0,0.23504539204372327,False
L501052,C100259,2025-10-23 21:20:08,2,14,True,0,0,False,21,3,0.23086926775246835,False
L501053,C100259,2025-10-30 13:27:36,1,14,True,0,0,False,13,3,0.27800917508153705,False
L501054,C100260,2025-10-17 15:19:50,1,14,True,0,0,False,15,4,0.27384109077797675,False
L501055,C100260,2025-11-19 15:24:02,1,14,True,0,0,False,15,2,0.26936457220107796,False
L501056,C100260,2025-10-16 13:41:21,2,14,True,0,0,False,13,3,0.2698071371973658,False
L501057,C100260,2025-12-08 14:03:21,1,14,True,0,0,False,14,0,0.23379711930176783,False
L501058,C100261,2025-10-26 15:01:28,2,14,True,0,0,False,15,6,0.22717993160081468,False
L501059,C100261,2025-10-26 06:21:01,2,14,True,0,0,False,6,6,0.17635299458047715,False
L501060,C100261,2025-11-04 10:56:50,1,14,True,0,0,False,10,1,0.24652389152303344,False
L501061,C100261,2025-10-15 09:43:09,1,14,True,0,0,False,9,2,0.2634543532682891,False
L501062,C100262,2025-12-10 18:35:02,1,4,True,0,0,False,18,2,0.22142418413078313,False
L501063,C100262,2025-11-17 20:12:39,2,4,True,0,0,False,20,0,0.168617428134461,False
L501064,C100262,2025-11-17 06:38:43,2,4,True,0,0,False,6,0,0.15436199339471302,False
L501065,C100262,2025-12-15 22:09:37,1,4,True,0,0,False,22,0,0.14547245641167283,False
L501066,C100262,2025-11-14 18:01:31,1,4,True,0,0,False,18,4,0.2235925888868207,False
L501067,C100262,2025-10-21 21:16:55,1,4,True,0,0,False,21,1,0.17800891473506275,False
L501068,C100263,2025-10-30 13:36:03,2,14,True,0,0,False,13,3,0.2698071371973658,False
L501069,C100263,2025-11-29 12:11:49,1,14,True,0,0,False,12,5,0.25817323461626945,False
L501070,C100264,2025-11-04 16:47:40,1,1,True,0,0,False,16,1,0.18038880607530716,False
L501071,C100264,2025-11-21 18:53:37,1,1,True,0,0,False,18,4,0.19069354523977,False
L501072,C100264,2025-11-22 09:21:11,1,1,True,0,0,False,9,5,0.1712601299571015,False
L501073,C100264,2025-12-13 18:35:12,2,1,True,0,0,False,18,5,0.17815281603788446,False
L501074,C100264,2025-12-15 17:56:15,1,1,True,0,0,False,17,0,0.16016413961512044,False
L501075,C100265,2025-10-19 18:17:18,1,13,True,0,0,False,18,6,0.1976903468917235,False
L501076,C100265,2025-11-24 16:57:49,1,13,True,0,0,False,16,0,0.20435293665658705,False
L501077,C100265,2025-11-06 14:43:52,1,13,True,0,0,False,14,3,0.24988180072353317,False
L501078,C100265,2025-11-08 06:48:43,0,13,True,0,0,False,6,5,0.07423823398587337,False
L501079,C100265,2025-10-28 17:05:00,2,13,True,0,0,False,17,1,0.2108483099674907,False
L501080,C100265,2025-12-08 14:23:44,1,13,True,0,0,False,14,0,0.20990481001061534,False
L501081,C100266,2025-10-17 08:39:15,1,5,True,0,0,False,8,4,0.22052000699441898,False
L501082,C100266,2025-12-09 18:59:21,2,5,True,0,0,False,18,1,0.20702756972309855,False
L501083,C100267,2025-10-24 13:26:20,2,14,True,0,0,False,13,4,0.2697414497105927,False
L501084,C100267,2025-11-29 10:09:27,2,14,True,0,0,False,10,5,0.24279042747159274,False
L501085,C100267,2025-11-10 07:18:22,1,14,True,0,0,False,7,0,0.20558819667820538,False
L501086,C100268,2025-10-15 18:19:18,2,6,True,0,0,False,18,2,0.21634367739514732,False
L501087,C100268,2025-11-02 21:52:44,1,6,True,0,0,False,21,6,0.1759258274976333,False
L501088,C100268,2025-12-10 07:10:38,2,6,True,0,0,False,7,2,0.19600815887085776,False
L501089,C100268,2025-11-21 12:57:42,2,6,True,0,0,False,12,4,0.22582256929663053,False
L501090,C100268,2025-10-30 14:10:38,1,6,True,0,0,False,14,3,0.2377099113009224,False
L501091,C100268,2025-11-29 16:07:55,1,6,True,0,0,False,16,5,0.2317830161320863,False
L501092,C100269,2025-12-09 08:18:54,2,9,True,0,0,False,8,1,0.20071448146762405,False
L501093,C100269,2025-11-01 21:05:56,2,9,True,0,0,False,21,5,0.1882942719546884,False
L501094,C100269,2025-12-12 13:41:40,1,9,True,0,0,False,13,4,0.25199582782672153,False
L501095,C100269,2025-11-19 09:05:58,2,9,True,0,0,False,9,2,0.21648988020185328,False
L501096,C100269,2025-10-17 06:40:43,2,9,True,0,0,False,6,4,0.18864000809061898,False
L501097,C100270,2025-10-25 17:57:33,2,14,True,0,0,False,17,5,0.2528576965592957,False
L501098,C100270,2025-10-22 07:47:27,1,14,True,0,0,False,7,2,0.24439130581229157,False
L501099,C100270,2025-11-28 13:01:00,1,14,True,0,0,False,13,4,0.27746685377112085,False
L501100,C100270,2025-10-20 07:52:02,2,14,True,0,0,False,7,0,0.18126219436830138,False
L501101,C100270,2025-12-09 15:13:44,2,14,True,0,0,False,15,1,0.24930852087317013,False
L501102,C100271,2025-10-28 17:44:47,0,14,True,0,0,False,17,1,0.11065150434070437,False
L501103,C100271,2025-11-21 21:27:24,1,14,True,0,0,False,21,4,0.23552937064995483,False
L501104,C100271,2025-10-30 09:30:03,1,14,True,0,0,False,9,3,0.2643446144678102,False
L501105,C100271,2025-10-18 16:27:16,1,14,True,0,0,False,16,5,0.26502809851533027,False
L501106,C100271,2025-12-12 07:58:09,2,14,True,0,0,False,7,4,0.22680440239944938,False
L501107,C100271,2025-10-20 14:47:33,2,14,True,0,0,False,14,0,0.2252031623503835,False
L501108,C100272,2025-11-06 08:18:50,2,14,True,0,0,False,8,3,0.24406735486791886,False
L501109,C100272,2025-10-31 11:50:20,2,14,True,0,0,False,11,4,0.26160838648796475,False
L501110,C100272,2025-10-21 18:06:25,1,14,True,0,0,False,18,1,0.24641108807039297,False
L501111,C100272,2025-11-08 19:26:32,2,14,True,0,0,False,19,5,0.2445541761393467,False
L501112,C100272,2025-11-07 11:19:16,2,14,True,0,0,False,11,4,0.26160838648796475,False
L501113,C100272,2025-10-15 14:32:39,2,14,True,0,0,False,14,2,0.2629580171548705,False
L501114,C100273,2025-11-13 09:01:30,2,14,True,0,0,False,9,3,0.2501677386311526,False
L501115,C100273,2025-11-15 17:16:49,2,14,True,0,0,False,17,5,0.2528576965592957,False
L501116,C100273,2025-10-22 15:53:03,2,14,True,0,0,False,15,2,0.26246756529909515,False
L501117,C100273,2025-12-15 18:18:11,2,14,True,0,0,False,18,0,0.20931500648966617,False
L501118,C100274,2025-10-15 06:29:40,2,13,True,0,0,False,6,2,0.18550927410769202,False
L501119,C100274,2025-11-23 10:19:10,2,13,True,0,0,False,10,6,0.18312494937070944,False
L501120,C100275,2025-10-21 08:49:47,2,8,True,0,0,False,8,1,0.21150420122671965,False
L501121,C100275,2025-11-01 17:50:14,2,8,True,0,0,False,17,5,0.23746372477985406,False
L501122,C100275,2025-11-15 10:16:27,1,8,True,0,0,False,10,5,0.23206000556234707,False
L501123,C100275,2025-11-14 14:56:50,1,8,True,0,0,False,14,4,0.2605356025552014,False
L501124,C100275,2025-11-28 20:20:52,1,8,True,0,0,False,20,4,0.23767055395275327,False
L501125,C100275,2025-11-19 22:01:28,1,8,True,0,0,False,22,2,0.19567045593688814,False
L501126,C100276,2025-11-23 17:05:52,0,14,True,0,0,False,17,6,0.09951119133059683,False
L501127,C100276,2025-12-13 09:08:37,1,14,True,0,0,False,9,5,0.24399703464963285,False
L501128,C100277,2025-12-11 06:52:48,1,8,True,0,0,False,6,3,0.21079925868327026,False
L501129,C100277,2025-10-28 20:13:59,2,8,True,0,0,False,20,1,0.21266542500047542,False
L501130,C100277,2025-10-19 18:31:00,2,8,True,0,0,False,18,6,0.20166397790311208,False
L501131,C100277,2025-11-03 16:54:27,1,8,True,0,0,False,16,0,0.21333587317551284,False
L501132,C100278,2025-12-12 10:30:19,1,14,True,0,0,False,10,4,0.26307136558082816,False
L501133,C100278,2025-10-23 16:43:19,2,14,True,0,0,False,16,3,0.2665033388246999,False
L501134,C100278,2025-12-05 20:52:36,2,14,True,0,0,False,20,4,0.24827629889668307,False
L501135,C100279,2025-11-23 18:24:13,1,14,True,0,0,False,18,6,0.22372211351491011,False
L501136,C100279,2025-12-12 18:28:50,1,14,True,0,0,False,18,4,0.2694499287419657,False
L501137,C100279,2025-11-21 11:33:09,1,14,True,0,0,False,11,4,0.2704374268793369,False
L501138,C100279,2025-11-14 14:33:33,1,14,True,0,0,False,14,4,0.2766940770148586,False
L501139,C100279,2025-11-25 06:14:55,1,14,True,0,0,False,6,1,0.20495424560908748,False
L501140,C100279,2025-11-18 16:03:19,2,14,True,0,0,False,16,1,0.2477777842080372,False
L501141,C100280,2025-11-13 17:07:57,2,14,True,0,0,False,17,3,0.26516658615865557,False
L501142,C100280,2025-10-26 22:21:01,2,14,True,0,0,False,22,6,0.17374333757046567,False
L501143,C100280,2025-10-15 17:16:17,1,14,True,0,0,False,17,2,0.2677136725986219,False
L501144,C100281,2025-11-25 08:57:53,2,14,True,0,0,False,8,1,0.22253719401760758,False
L501145,C100281,2025-11-05 20:28:16,1,14,True,0,0,False,20,2,0.24344566899117404,False
L501146,C100281,2025-11-01 22:44:16,1,14,True,0,0,False,22,5,0.19947885492037376,False
L501147,C100282,2025-11-17 07:31:50,1,14,True,0,0,False,7,0,0.20558819667820538,False
L501148,C100282,2025-11-08 19:35:19,1,14,True,0,0,False,19,5,0.24763472817034354,False
L501149,C100282,2025-12-07 15:01:20,2,14,True,0,0,False,15,6,0.22717993160081468,False
L501150,C100282,2025-10-20 11:38:27,2,14,True,0,0,False,11,0,0.21921643195743823,False
L501151,C100282,2025-11-10 19:09:19,2,14,True,0,0,False,19,0,0.20783452528557977,False
L501152,C100282,2025-12-09 11:09:26,1,14,True,0,0,False,11,1,0.25077266903470846,False
L501153,C100283,2025-11-15 15:40:35,2,14,True,0,0,False,15,5,0.25483882263522617,False
L501154,C100283,2025-11-22 07:47:46,2,14,True,0,0,False,7,5,0.21594423988202832,False
L501155,C100283,2025-10-28 10:22:15,1,14,True,0,0,False,10,1,0.24652389152303344,False
L501156,C100283,2025-12-06 18:09:55,1,14,True,0,0,False,18,5,0.25461289223320227,False
L501157,C100283,2025-10-20 21:59:53,2,14,True,0,0,False,21,0,0.190234716937147,False
L501158,C100284,2025-11-18 22:57:29,2,8,True,0,0,False,22,1,0.17569057160859458,False
L501159,C100284,2025-11-12 10:58:41,1,8,True,0,0,False,10,2,0.24174994259402238,False
L501160,C100284,2025-10-16 18:09:23,1,8,True,0,0,False,18,3,0.25251629763045674,False
L501161,C100284,2025-12-03 12:32:06,1,8,True,0,0,False,12,2,0.24955329192960746,False
L501162,C100284,2025-11-20 18:15:03,1,8,True,0,0,False,18,3,0.25251629763045674,False
L501163,C100285,2025-11-17 17:49:11,2,0,True,0,0,False,17,0,0.1400848369471509,False
L501164,C100285,2025-10-29 21:19:13,1,0,True,0,0,False,21,2,0.1509349948267581,False
L501165,C100286,2025-11-29 13:09:05,1,14,True,0,0,False,13,5,0.2617103279026123,False
L501166,C100286,2025-11-26 08:49:52,2,14,True,0,0,False,8,2,0.23966558022287826,False
L501167,C100286,2025-11-25 16:11:42,2,14,True,0,0,False,16,1,0.2477777842080372,False
L501168,C100286,2025-10-15 08:10:25,2,14,True,0,0,False,8,2,0.23966558022287826,False
L501169,C100286,2025-11-15 19:18:36,1,14,True,0,0,False,19,5,0.24763472817034354,False
L501170,C100287,2025-12-02 16:32:20,2,8,True,0,0,False,16,1,0.23237492554568923,False
L501171,C100287,2025-11-25 19:45:52,2,8,True,0,0,False,19,1,0.21845389937150472,False
L501172,C100287,2025-10-28 10:59:17,1,8,True,0,0,False,10,1,0.22793741339353624,False
L501173,C100287,2025-10-16 08:19:44,2,8,True,0,0,False,8,3,0.22429544702054854,False
L501174,C100288,2025-11-05 13:59:00,2,8,True,0,0,False,13,2,0.2414857172179154,False
L501175,C100288,2025-12-06 20:01:48,2,8,True,0,0,False,20,5,0.21947411760580787,False
L501176,C100288,2025-11-15 07:21:05,2,8,True,0,0,False,7,5,0.20347380384250702,False
L501177,C100288,2025-11-15 08:08:31,2,8,True,0,0,False,8,5,0.21550211023780658,False
L501178,C100288,2025-11-30 22:38:12,2,8,True,0,0,False,22,6,0.15944044127799817,False
L501179,C100288,2025-10-27 12:08:09,1,8,True,0,0,False,12,0,0.21606787896116336,False
L501180,C100289,2025-12-01 21:37:22,0,14,True,0,0,False,21,0,0.08163088170234012,False
L501181,C100289,2025-12-12 09:16:39,2,14,True,0,0,False,9,4,0.2491122690730559,False
L501182,C100289,2025-11-19 21:17:21,2,14,True,0,0,False,21,2,0.2217484600060965,False
L501183,C100289,2025-12-14 17:40:12,1,14,True,0,0,False,17,6,0.23082305050175,False
L501184,C100289,2025-11-28 21:46:00,2,14,True,0,0,False,21,4,0.23057993671985944,False
L501185,C100290,2025-10-22 22:36:07,1,4,True,0,0,False,22,2,0.17677832115655578,False
L501186,C100290,2025-10-23 09:28:53,2,4,True,0,0,False,9,3,0.21768526627310164,False
L501187,C100290,2025-11-10 12:49:13,1,4,True,0,0,False,12,0,0.1941386862509331,False
L501188,C100290,2025-10-28 17:12:53,1,4,True,0,0,False,17,1,0.210252044757461,False
L501189,C100290,2025-11-22 18:29:04,2,4,True,0,0,False,18,5,0.2042045046200277,False
L501190,C100291,2025-11-26 20:26:39,2,4,True,0,0,False,20,2,0.1988904294184587,False
L501191,C100291,2025-11-29 16:47:35,1,4,True,0,0,False,16,5,0.22040157914890085,False
L501192,C100291,2025-10-24 09:01:38,1,4,True,0,0,False,9,4,0.22337479178714753,False
L501193,C100292,2025-11-13 20:12:22,2,9,True,0,0,False,20,3,0.21529707163154382,False
L501194,C100292,2025-11-21 16:12:40,2,9,True,0,0,False,16,4,0.2354421188762016,False
L501195,C100292,2025-10-22 13:35:51,2,9,True,0,0,False,13,2,0.23005204755855574,False
L501196,C100292,2025-11-02 12:40:19,2,9,True,0,0,False,12,6,0.20001317872742486,False
L501197,C100292,2025-10-22 20:25:26,2,9,True,0,0,False,20,2,0.20630271068405426,False
L501198,C100293,2025-10-15 06:08:05,2,14,True,0,0,False,6,2,0.21180847296075322,False
L501199,C100293,2025-11-18 22:38:46,1,14,True,0,0,False,22,1,0.18399846843691858,False
L501200,C100293,2025-10-28 13:42:05,1,14,True,0,0,False,13,1,0.257707597576848,False
L501201,C100293,2025-11-11 10:40:47,1,14,True,0,0,False,10,1,0.24652389152303344,False
L501202,C100293,2025-11-26 12:22:48,0,14,True,0,0,False,12,2,0.13286577295734658,False
L501203,C100293,2025-12-11 08:10:03,2,14,True,0,0,False,8,3,0.24406735486791886,False
L501204,C100294,2025-11-17 22:20:47,1,0,True,0,0,False,22,0,0.1103837619546767,False
L501205,C100294,2025-11-09 21:37:57,1,0,True,0,0,False,21,6,0.12360306135641463,False
L501206,C100294,2025-11-01 13:55:53,2,0,True,0,0,False,13,5,0.16670353312077502,False
L501207,C100294,2025-11-11 21:05:38,1,0,True,0,0,False,21,1,0.13605574189608027,False
L501208,C100294,2025-11-07 07:18:09,2,0,True,0,0,False,7,4,0.1396789789978854,False
L501209,C100294,2025-11-04 15:41:47,2,0,True,0,0,False,15,1,0.16360991722671292,False
L501210,C100295,2025-11-08 21:37:33,2,14,True,0,0,False,21,5,0.21810393383621235,False
L501211,C100295,2025-11-28 19:29:29,2,14,True,0,0,False,19,4,0.2583740539956129,False
L501212,C100296,2025-10-29 13:37:45,1,14,True,0,0,False,13,2,0.2749224953458098,False
L501213,C100296,2025-11-09 14:36:52,2,14,True,0,0,False,14,6,0.22632338927221957,False
L501214,C100296,2025-11-09 14:39:07,2,14,True,0,0,False,14,6,0.22632338927221957,False
L501215,C100297,2025-11-24 06:53:05,1,14,True,0,0,False,6,0,0.18218505172874533,False
L501216,C100297,2025-10-20 09:02:23,1,14,True,0,0,False,9,0,0.22582602660036594,False
L501217,C100298,2025-11-13 22:23:17,1,14,True,0,0,False,22,3,0.2159635244151633,False
L501218,C100298,2025-12-04 13:18:37,1,14,True,0,0,False,13,3,0.27800917508153705,False
L501219,C100299,2025-11-27 12:06:28,2,0,True,0,0,False,12,3,0.1726663609565764,False
L501220,C100299,2025-11-16 09:49:57,2,0,True,0,0,False,9,6,0.1262079115709207,False
L501221,C100299,2025-12-05 10:37:45,0,0,True,0,0,False,10,4,0.07059462272499128,False
L501222,C100300,2025-11-08 16:06:32,2,13,True,0,0,False,16,5,0.22263295624992707,False
L501223,C100300,2025-12-09 12:24:40,1,13,True,0,0,False,12,1,0.22997748477478108,False
L501224,C100301,2025-10-17 17:56:56,1,14,True,0,0,False,17,4,0.2727251300387913,False
L501225,C100301,2025-12-04 13:51:19,2,14,True,0,0,False,13,3,0.2698071371973658,False
L501226,C100301,2025-12-11 19:16:27,2,14,True,0,0,False,19,3,0.2575571897288635,False
L501227,C100302,2025-10-20 13:16:54,1,8,True,0,0,False,13,0,0.21792745987937018,False
L501228,C100302,2025-12-05 12:59:26,1,8,True,0,0,False,12,4,0.2577944004821404,False
L501229,C100303,2025-10-15 13:44:34,2,13,True,0,0,False,13,2,0.23120336207636139,False
L501230,C100303,2025-10-24 06:54:14,2,13,True,0,0,False,6,4,0.18578122222207327,False
L501231,C100304,2025-12-11 22:09:05,1,6,True,0,0,False,22,3,0.1936858235918334,False
L501232,C100304,2025-11-03 16:11:20,2,6,True,0,0,False,16,0,0.19241968400496934,False
L501233,C100304,2025-12-07 08:12:35,1,6,True,0,0,False,8,6,0.18654358122057269,False
