exposure_id,campaign_id,customer_id,exposed_ts,viewed,clicked_learn_more
E600464,CMP03,C100449,2025-12-05 08:40:00,False,False
E600465,CMP02,C100450,2025-11-20 09:10:00,True,False
E600466,CMP03,C100450,2025-12-05 08:40:00,True,False
E600467,CMP03,C100451,2025-12-05 08:40:00,True,False
E600468,CMP02,C100452,2025-11-20 09:10:00,True,False
E600469,CMP02,C100454,2025-11-20 09:10:00,True,False
E600470,CMP02,C100455,2025-11-20 09:10:00,True,True
E600471,CMP03,C100455,2025-12-05 08:40:00,False,False
E600472,CMP02,C100457,2025-11-20 09:10:00,False,False
E600473,CMP03,C100457,2025-12-05 08:40:00,False,False
E600474,CMP03,C100458,2025-12-05 08:40:00,True,True
E600475,CMP03,C100459,2025-12-05 08:40:00,True,False
E600476,CMP03,C100460,2025-12-05 08:40:00,False,True
E600477,CMP03,C100463,2025-12-05 08:40:00,False,False
E600478,CMP03,C100464,2025-12-05 08:40:00,True,True
E600479,CMP02,C100465,2025-11-20 09:10:00,False,False
E600480,CMP02,C100466,2025-11-20 09:10:00,True,False
E600481,CMP03,C100466,2025-12-05 08:40:00,True,True
E600482,CMP02,C100467,2025-11-20 09:10:00,True,True
E600483,CMP02,C100468,2025-11-20 09:10:00,True,False
E600484,CMP02,C100470,2025-11-20 09:10:00,True,True
E600485,CMP03,C100470,2025-12-05 08:40:00,False,True
E600486,CMP03,C100471,2025-12-05 08:40:00,True,False
E600487,CMP02,C100472,2025-11-20 09:10:00,True,False
E600488,CMP02,C100473,2025-11-20 09:10:00,True,False
E600489,CMP03,C100473,2025-12-05 08:40:00,True,False
E600490,CMP03,C100474,2025-12-05 08:40:00,True,False
E600491,CMP03,C100476,2025-12-05 08:40:00,False,False
E600492,CMP03,C100477,2025-12-05 08:40:00,False,True
E600493,CMP02,C100478,2025-11-20 09:10:00,True,False
E600494,CMP03,C100478,2025-12-05 08:40:00,False,False
E600495,CMP03,C100479,2025-12-05 08:40:00,True,False
E600496,CMP02,C100480,2025-11-20 09:10:00,True,False
E600497,CMP02,C100481,2025-11-20 09:10:00,True,False
E600498,CMP03,C100481,2025-12-05 08:40:00,True,False
E600499,CMP02,C100482,2025-11-20 09:10:00,True,False
E600500,CMP03,C100483,2025-12-05 08:40:00,True,False
E600501,CMP03,C100486,2025-12-05 08:40:00,False,False
E600502,CMP02,C100487,2025-11-20 09:10:00,False,True
E600503,CMP02,C100488,2025-11-20 09:10:00,False,True
E600504,CMP03,C100489,2025-12-05 08:40:00,True,False
E600505,CMP02,C100490,2025-11-20 09:10:00,False,False
E600506,CMP03,C100490,2025-12-05 08:40:00,False,False
E600507,CMP03,C100492,2025-12-05 08:40:00,True,False
E600508,CMP03,C100493,2025-12-05 08:40:00,False,False
E600509,CMP01,C100494,2025-11-01 07:10:00,False,False
E600510,CMP03,C100494,2025-12-05 08:40:00,False,False
E600511,CMP04,C100494,2025-11-24 06:45:00,False,False
E600512,CMP03,C100495,2025-12-05 08:40:00,False,False
E600513,CMP02,C100496,2025-11-20 09:10:00,False,False
E600514,CMP03,C100496,2025-12-05 08:40:00,True,True
E600515,CMP03,C100497,2025-12-05 08:40:00,True,False
E600516,CMP02,C100498,2025-11-20 09:10:00,True,False
E600517,CMP03,C100498,2025-12-05 08:40:00,False,False
E600518,CMP02,C100499,2025-11-20 09:10:00,True,False
E600519,CMP03,C100499,2025-12-05 08:40:00,False,True
E600520,CMP02,C100500,2025-11-20 09:10:00,True,False
E600521,CMP03,C100500,2025-12-05 08:40:00,False,False
E600522,CMP03,C100501,2025-12-05 08:40:00,True,False
E600523,CMP02,C100502,2025-11-20 09:10:00,True,True
E600524,CMP02,C100503,2025-11-20 09:10:00,True,True
E600525,CMP02,C100504,2025-11-20 09:10:00,True,False
E600526,CMP02,C100505,2025-11-20 09:10:00,True,True
E600527,CMP03,C100506,2025-12-05 08:40:00,False,True
E600528,CMP03,C100507,2025-12-05 08:40:00,True,False
E600529,CMP03,C100508,2025-12-05 08:40:00,True,False
E600530,CMP02,C100510,2025-11-20 09:10:00,True,False
E600531,CMP03,C100510,2025-12-05 08:40:00,False,False
E600532,CMP02,C100512,2025-11-20 09:10:00,True,False
E600533,CMP02,C100513,2025-11-20 09:10:00,True,True
E600534,CMP03,C100513,2025-12-05 08:40:00,False,False
E600535,CMP02,C100514,2025-11-20 09:10:00,True,True
E600536,CMP03,C100514,2025-12-05 08:40:00,False,True
E600537,CMP03,C100515,2025-12-05 08:40:00,True,False
E600538,CMP03,C100516,2025-12-05 08:40:00,True,False
E600539,CMP02,C100517,2025-11-20 09:10:00,True,False
E600540,CMP03,C100517,2025-12-05 08:40:00,False,False
E600541,CMP03,C100519,2025-12-05 08:40:00,False,False
E600542,CMP02,C100520,2025-11-20 09:10:00,True,True
E600543,CMP03,C100521,2025-12-05 08:40:00,True,False
E600544,CMP03,C100522,2025-12-05 08:40:00,False,False
E600545,CMP03,C100523,2025-12-05 08:40:00,False,False
E600546,CMP02,C100525,2025-11-20 09:10:00,True,False
E600547,CMP02,C100526,2025-11-20 09:10:00,False,False
E600548,CMP02,C100527,2025-11-20 09:10:00,False,False
E600549,CMP02,C100528,2025-11-20 09:10:00,True,False
E600550,CMP03,C100528,2025-12-05 08:40:00,True,False
E600551,CMP02,C100529,2025-11-20 09:10:00,True,True
E600552,CMP03,C100530,2025-12-05 08:40:00,True,False
E600553,CMP03,C100531,2025-12-05 08:40:00,True,False
E600554,CMP03,C100532,2025-12-05 08:40:00,False,False
E600555,CMP03,C100533,2025-12-05 08:40:00,True,False
E600556,CMP03,C100534,2025-12-05 08:40:00,False,False
E600557,CMP02,C100535,2025-11-20 09:10:00,False,False
E600558,CMP03,C100535,2025-12-05 08:40:00,False,False
E600559,CMP03,C100537,2025-12-05 08:40:00,True,False
E600560,CMP02,C100538,2025-11-20 09:10:00,True,True
E600561,CMP02,C100539,2025-11-20 09:10:00,True,False
E600562,CMP03,C100539,2025-12-05 08:40:00,False,False
E600563,CMP02,C100540,2025-11-20 09:10:00,True,False
E600564,CMP02,C100541,2025-11-20 09:10:00,True,True
E600565,CMP03,C100541,2025-12-05 08:40:00,True,False
E600566,CMP02,C100542,2025-11-20 09:10:00,True,False
E600567,CMP03,C100542,2025-12-05 08:40:00,False,False
E600568,CMP03,C100543,2025-12-05 08:40:00,True,True
E600569,CMP02,C100544,2025-11-20 09:10:00,True,True
E600570,CMP03,C100544,2025-12-05 08:40:00,True,False
E600571,CMP02,C100545,2025-11-20 09:10:00,False,True
E600572,CMP03,C100545,2025-12-05 08:40:00,True,False
E600573,CMP02,C100546,2025-11-20 09:10:00,True,False
E600574,CMP03,C100546,2025-12-05 08:40:00,True,False
E600575,CMP02,C100547,2025-11-20 09:10:00,True,True
E600576,CMP03,C100548,2025-12-05 08:40:00,False,False
E600577,CMP03,C100550,2025-12-05 08:40:00,False,False
E600578,CMP02,C100551,2025-11-20 09:10:00,True,False
E600579,CMP03,C100551,2025-12-05 08:40:00,False,True
E600580,CMP03,C100552,2025-12-05 08:40:00,True,False
E600581,CMP02,C100553,2025-11-20 09:10:00,True,False
E600582,CMP02,C100554,2025-11-20 09:10:00,False,False
E600583,CMP03,C100554,2025-12-05 08:40:00,True,False
E600584,CMP03,C100555,2025-12-05 08:40:00,True,True
E600585,CMP03,C100557,2025-12-05 08:40:00,False,False
E600586,CMP02,C100558,2025-11-20 09:10:00,True,True
E600587,CMP03,C100559,2025-12-05 08:40:00,False,False
E600588,CMP02,C100560,2025-11-20 09:10:00,True,False
E600589,CMP03,C100561,2025-12-05 08:40:00,False,False
E600590,CMP02,C100562,2025-11-20 09:10:00,False,False
E600591,CMP03,C100562,2025-12-05 08:40:00,True,True
E600592,CMP03,C100563,2025-12-05 08:40:00,False,False
E600593,CMP03,C100564,2025-12-05 08:40:00,False,True
E600594,CMP02,C100565,2025-11-20 09:10:00,True,False
E600595,CMP03,C100565,2025-12-05 08:40:00,True,False
E600596,CMP02,C100566,2025-11-20 09:10:00,True,False
E600597,CMP03,C100566,2025-12-05 08:40:00,True,False
E600598,CMP01,C100567,2025-11-01 07:10:00,True,True
E600599,CMP03,C100567,2025-12-05 08:40:00,False,True
E600600,CMP04,C100567,2025-11-24 06:45:00,False,False
E600601,CMP02,C100568,2025-11-20 09:10:00,False,False
E600602,CMP02,C100569,2025-11-20 09:10:00,True,False
E600603,CMP03,C100569,2025-12-05 08:40:00,True,False
E600604,CMP02,C100571,2025-11-20 09:10:00,True,False
E600605,CMP02,C100572,2025-11-20 09:10:00,True,True
E600606,CMP03,C100572,2025-12-05 08:40:00,False,False
E600607,CMP03,C100573,2025-12-05 08:40:00,True,False
E600608,CMP03,C100575,2025-12-05 08:40:00,False,False
E600609,CMP03,C100576,2025-12-05 08:40:00,True,False
E600610,CMP02,C100577,2025-11-20 09:10:00,False,True
E600611,CMP03,C100577,2025-12-05 08:40:00,False,False
E600612,CMP03,C100578,2025-12-05 08:40:00,False,False
E600613,CMP03,C100579,2025-12-05 08:40:00,True,False
E600614,CMP01,C100580,2025-11-01 07:10:00,True,False
E600615,CMP03,C100580,2025-12-05 08:40:00,False,False
E600616,CMP04,C100580,2025-11-24 06:45:00,False,True
E600617,CMP02,C100581,2025-11-20 09:10:00,False,False
E600618,CMP03,C100581,2025-12-05 08:40:00,True,False
E600619,CMP02,C100582,2025-11-20 09:10:00,True,False
E600620,CMP03,C100582,2025-12-05 08:40:00,True,True
E600621,CMP03,C100583,2025-12-05 08:40:00,True,True
E600622,CMP03,C100584,2025-12-05 08:40:00,False,False
E600623,CMP02,C100585,2025-11-20 09:10:00,True,False
E600624,CMP02,C100586,2025-11-20 09:10:00,True,False
E600625,CMP02,C100587,2025-11-20 09:10:00,True,False
E600626,CMP03,C100587,2025-12-05 08:40:00,True,False
E600627,CMP03,C100588,2025-12-05 08:40:00,False,False
E600628,CMP03,C100590,2025-12-05 08:40:00,True,False
E600629,CMP02,C100591,2025-11-20 09:10:00,False,False
E600630,CMP03,C100591,2025-12-05 08:40:00,True,True
E600631,CMP02,C100594,2025-11-20 09:10:00,True,False
E600632,CMP02,C100595,2025-11-20 09:10:00,True,False
E600633,CMP03,C100598,2025-12-05 08:40:00,False,False
E600634,CMP03,C100599,2025-12-05 08:40:00,False,False
E600635,CMP02,C100600,2025-11-20 09:10:00,True,False
E600636,CMP03,C100600,2025-12-05 08:40:00,True,False
E600637,CMP03,C100601,2025-12-05 08:40:00,False,False
E600638,CMP03,C100602,2025-12-05 08:40:00,False,False
E600639,CMP02,C100603,2025-11-20 09:10:00,True,True
E600640,CMP03,C100603,2025-12-05 08:40:00,False,True
E600641,CMP03,C100604,2025-12-05 08:40:00,False,False
E600642,CMP02,C100605,2025-11-20 09:10:00,False,True
E600643,CMP02,C100606,2025-11-20 09:10:00,True,False
E600644,CMP03,C100606,2025-12-05 08:40:00,True,True
E600645,CMP02,C100607,2025-11-20 09:10:00,True,False
E600646,CMP02,C100608,2025-11-20 09:10:00,True,False
E600647,CMP03,C100608,2025-12-05 08:40:00,True,False
E600648,CMP03,C100609,2025-12-05 08:40:00,False,True
E600649,CMP03,C100610,2025-12-05 08:40:00,False,False
E600650,CMP01,C100612,2025-11-01 07:10:00,True,False
E600651,CMP04,C100612,2025-11-24 06:45:00,True,True
E600652,CMP03,C100613,2025-12-05 08:40:00,True,False
E600653,CMP02,C100614,2025-11-20 09:10:00,True,True
E600654,CMP02,C100615,2025-11-20 09:10:00,False,False
E600655,CMP03,C100615,2025-12-05 08:40:00,True,False
E600656,CMP02,C100616,2025-11-20 09:10:00,True,False
E600657,CMP03,C100616,2025-12-05 08:40:00,True,False
E600658,CMP02,C100617,2025-11-20 09:10:00,True,False
E600659,CMP03,C100618,2025-12-05 08:40:00,False,False
E600660,CMP02,C100619,2025-11-20 09:10:00,True,True
E600661,CMP03,C100619,2025-12-05 08:40:00,False,True
E600662,CMP02,C100620,2025-11-20 09:10:00,True,False
E600663,CMP03,C100620,2025-12-05 08:40:00,False,False
E600664,CMP02,C100621,2025-11-20 09:10:00,True,False
E600665,CMP03,C100622,2025-12-05 08:40:00,False,False
E600666,CMP03,C100623,2025-12-05 08:40:00,False,False
E600667,CMP02,C100624,2025-11-20 09:10:00,False,True
E600668,CMP03,C100626,2025-12-05 08:40:00,True,False
E600669,CMP02,C100627,2025-11-20 09:10:00,True,True
E600670,CMP02,C100628,2025-11-20 09:10:00,True,False
E600671,CMP03,C100628,2025-12-05 08:40:00,True,False
E600672,CMP03,C100629,2025-12-05 08:40:00,False,False
E600673,CMP02,C100630,2025-11-20 09:10:00,True,False
E600674,CMP03,C100630,2025-12-05 08:40:00,False,True
E600675,CMP03,C100631,2025-12-05 08:40:00,True,False
E600676,CMP02,C100632,2025-11-20 09:10:00,True,True
E600677,CMP03,C100635,2025-12-05 08:40:00,True,True
E600678,CMP03,C100636,2025-12-05 08:40:00,False,False
E600679,CMP02,C100637,2025-11-20 09:10:00,True,False
E600680,CMP03,C100637,2025-12-05 08:40:00,True,False
E600681,CMP01,C100639,2025-11-01 07:10:00,True,False
E600682,CMP02,C100640,2025-11-20 09:10:00,False,True
E600683,CMP03,C100640,2025-12-05 08:40:00,False,False
E600684,CMP02,C100641,2025-11-20 09:10:00,True,True
E600685,CMP03,C100641,2025-12-05 08:40:00,False,True
E600686,CMP02,C100642,2025-11-20 09:10:00,False,False
E600687,CMP02,C100643,2025-11-20 09:10:00,True,True
E600688,CMP03,C100643,2025-12-05 08:40:00,False,False
E600689,CMP02,C100645,2025-11-20 09:10:00,True,False
E600690,CMP03,C100646,2025-12-05 08:40:00,True,False
E600691,CMP02,C100647,2025-11-20 09:10:00,True,False
E600692,CMP03,C100647,2025-12-05 08:40:00,True,False
E600693,CMP02,C100648,2025-11-20 09:10:00,False,False
E600694,CMP02,C100650,2025-11-20 09:10:00,True,False
E600695,CMP03,C100651,2025-12-05 08:40:00,False,True
E600696,CMP02,C100652,2025-11-20 09:10:00,False,False
E600697,CMP03,C100652,2025-12-05 08:40:00,True,False
E600698,CMP02,C100654,2025-11-20 09:10:00,True,False
E600699,CMP03,C100655,2025-12-05 08:40:00,False,False
E600700,CMP03,C100656,2025-12-05 08:40:00,False,False
E600701,CMP02,C100661,2025-11-20 09:10:00,True,True
E600702,CMP02,C100662,2025-11-20 09:10:00,False,True
E600703,CMP01,C100664,2025-11-01 07:10:00,True,True
E600704,CMP03,C100664,2025-12-05 08:40:00,False,True
E600705,CMP02,C100666,2025-11-20 09:10:00,True,False
E600706,CMP02,C100667,2025-11-20 09:10:00,True,False
E600707,CMP03,C100668,2025-12-05 08:40:00,True,False
E600708,CMP03,C100671,2025-12-05 08:40:00,False,False
E600709,CMP01,C100672,2025-11-01 07:10:00,True,False
E600710,CMP04,C100672,2025-11-24 06:45:00,True,False
E600711,CMP03,C100674,2025-12-05 08:40:00,True,False
E600712,CMP03,C100675,2025-12-05 08:40:00,False,False
E600713,CMP02,C100677,2025-11-20 09:10:00,True,True
E600714,CMP02,C100678,2025-11-20 09:10:00,True,True
E600715,CMP02,C100679,2025-11-20 09:10:00,True,False
E600716,CMP02,C100680,2025-11-20 09:10:00,True,False
E600717,CMP02,C100681,2025-11-20 09:10:00,True,False
E600718,CMP02,C100682,2025-11-20 09:10:00,True,False
E600719,CMP03,C100682,2025-12-05 08:40:00,False,False
E600720,CMP03,C100683,2025-12-05 08:40:00,False,False
E600721,CMP03,C100684,2025-12-05 08:40:00,False,False
E600722,CMP02,C100685,2025-11-20 09:10:00,False,True
E600723,CMP03,C100685,2025-12-05 08:40:00,True,False
E600724,CMP03,C100686,2025-12-05 08:40:00,False,False
E600725,CMP02,C100688,2025-11-20 09:10:00,True,True
E600726,CMP02,C100689,2025-11-20 09:10:00,True,False
E600727,CMP02,C100690,2025-11-20 09:10:00,True,False
E600728,CMP03,C100691,2025-12-05 08:40:00,True,False
E600729,CMP03,C100692,2025-12-05 08:40:00,False,False
E600730,CMP03,C100693,2025-12-05 08:40:00,False,True
E600731,CMP01,C100694,2025-11-01 07:10:00,True,False
E600732,CMP03,C100694,2025-12-05 08:40:00,False,False
E600733,CMP02,C100695,2025-11-20 09:10:00,False,True
E600734,CMP03,C100695,2025-12-05 08:40:00,True,True
E600735,CMP02,C100697,2025-11-20 09:10:00,True,True
E600736,CMP02,C100698,2025-11-20 09:10:00,False,False
E600737,CMP03,C100698,2025-12-05 08:40:00,False,False
E600738,CMP02,C100700,2025-11-20 09:10:00,False,False
E600739,CMP03,C100703,2025-12-05 08:40:00,False,False
E600740,CMP03,C100704,2025-12-05 08:40:00,True,True
E600741,CMP02,C100705,2025-11-20 09:10:00,False,False
E600742,CMP03,C100705,2025-12-05 08:40:00,True,False
E600743,CMP03,C100706,2025-12-05 08:40:00,True,False
E600744,CMP01,C100707,2025-11-01 07:10:00,True,True
E600745,CMP03,C100707,2025-12-05 08:40:00,True,False
E600746,CMP04,C100707,2025-11-24 06:45:00,True,False
E600747,CMP02,C100709,2025-11-20 09:10:00,False,False
E600748,CMP03,C100709,2025-12-05 08:40:00,False,False
E600749,CMP02,C100710,2025-11-20 09:10:00,True,False
E600750,CMP03,C100712,2025-12-05 08:40:00,True,False
E600751,CMP02,C100713,2025-11-20 09:10:00,False,True
E600752,CMP03,C100714,2025-12-05 08:40:00,True,False
E600753,CMP03,C100716,2025-12-05 08:40:00,False,False
E600754,CMP03,C100717,2025-12-05 08:40:00,False,False
E600755,CMP02,C100719,2025-11-20 09:10:00,True,False
E600756,CMP03,C100720,2025-12-05 08:40:00,True,True
E600757,CMP02,C100721,2025-11-20 09:10:00,True,False
E600758,CMP02,C100722,2025-11-20 09:10:00,True,False
E600759,CMP02,C100723,2025-11-20 09:10:00,True,False
E600760,CMP03,C100723,2025-12-05 08:40:00,True,False
E600761,CMP02,C100724,2025-11-20 09:10:00,True,False
E600762,CMP03,C100724,2025-12-05 08:40:00,True,False
E600763,CMP02,C100725,2025-11-20 09:10:00,True,False
E600764,CMP03,C100725,2025-12-05 08:40:00,False,False
E600765,CMP02,C100726,2025-11-20 09:10:00,False,False
E600766,CMP02,C100727,2025-11-20 09:10:00,False,False
E600767,CMP01,C100728,2025-11-01 07:10:00,True,False
E600768,CMP04,C100728,2025-11-24 06:45:00,True,False
E600769,CMP03,C100729,2025-12-05 08:40:00,True,False
E600770,CMP02,C100730,2025-11-20 09:10:00,True,True
E600771,CMP03,C100730,2025-12-05 08:40:00,False,False
E600772,CMP01,C100731,2025-11-01 07:10:00,True,False
E600773,CMP04,C100731,2025-11-24 06:45:00,False,False
E600774,CMP02,C100732,2025-11-20 09:10:00,True,True
E600775,CMP03,C100732,2025-12-05 08:40:00,False,False
E600776,CMP03,C100735,2025-12-05 08:40:00,True,False
E600777,CMP03,C100737,2025-12-05 08:40:00,True,False
E600778,CMP02,C100738,2025-11-20 09:10:00,True,True
E600779,CMP02,C100739,2025-11-20 09:10:00,True,False
E600780,CMP03,C100739,2025-12-05 08:40:00,True,False
E600781,CMP02,C100740,2025-11-20 09:10:00,True,False
E600782,CMP03,C100740,2025-12-05 08:40:00,False,False
E600783,CMP03,C100744,2025-12-05 08:40:00,True,True
E600784,CMP03,C100746,2025-12-05 08:40:00,True,False
E600785,CMP02,C100747,2025-11-20 09:10:00,True,False
E600786,CMP03,C100747,2025-12-05 08:40:00,False,True
E600787,CMP03,C100750,2025-12-05 08:40:00,False,False
E600788,CMP02,C100751,2025-11-20 09:10:00,True,False
E600789,CMP03,C100751,2025-12-05 08:40:00,True,False
E600790,CMP03,C100752,2025-12-05 08:40:00,True,True
E600791,CMP03,C100753,2025-12-05 08:40:00,True,False
E600792,CMP01,C100755,2025-11-01 07:10:00,False,False
E600793,CMP03,C100755,2025-12-05 08:40:00,False,False
E600794,CMP04,C100755,2025-11-24 06:45:00,False,False
E600795,CMP02,C100756,2025-11-20 09:10:00,False,False
E600796,CMP03,C100756,2025-12-05 08:40:00,False,False
E600797,CMP02,C100758,2025-11-20 09:10:00,False,False
E600798,CMP03,C100758,2025-12-05 08:40:00,True,True
E600799,CMP02,C100759,2025-11-20 09:10:00,True,False
E600800,CMP03,C100759,2025-12-05 08:40:00,False,False
E600801,CMP03,C100760,2025-12-05 08:40:00,False,False
E600802,CMP03,C100761,2025-12-05 08:40:00,False,False
E600803,CMP02,C100763,2025-11-20 09:10:00,False,False
E600804,CMP03,C100764,2025-12-05 08:40:00,False,False
E600805,CMP02,C100765,2025-11-20 09:10:00,False,False
E600806,CMP03,C100765,2025-12-05 08:40:00,True,True
E600807,CMP02,C100766,2025-11-20 09:10:00,True,True
E600808,CMP03,C100766,2025-12-05 08:40:00,False,False
E600809,CMP03,C100767,2025-12-05 08:40:00,True,False
E600810,CMP02,C100769,2025-11-20 09:10:00,True,False
E600811,CMP03,C100770,2025-12-05 08:40:00,True,False
E600812,CMP02,C100773,2025-11-20 09:10:00,False,False
E600813,CMP03,C100773,2025-12-05 08:40:00,False,False
E600814,CMP02,C100776,2025-11-20 09:10:00,True,True
E600815,CMP02,C100777,2025-11-20 09:10:00,False,False
E600816,CMP03,C100777,2025-12-05 08:40:00,False,False
E600817,CMP03,C100778,2025-12-05 08:40:00,False,True
E600818,CMP02,C100779,2025-11-20 09:10:00,True,False
E600819,CMP03,C100779,2025-12-05 08:40:00,True,True
E600820,CMP02,C100783,2025-11-20 09:10:00,True,True
E600821,CMP03,C100783,2025-12-05 08:40:00,False,False
E600822,CMP02,C100784,2025-11-20 09:10:00,True,False
E600823,CMP03,C100785,2025-12-05 08:40:00,True,False
E600824,CMP02,C100786,2025-11-20 09:10:00,True,True
E600825,CMP02,C100787,2025-11-20 09:10:00,True,False
E600826,CMP03,C100787,2025-12-05 08:40:00,True,True
E600827,CMP03,C100788,2025-12-05 08:40:00,True,False
E600828,CMP03,C100789,2025-12-05 08:40:00,False,False
E600829,CMP03,C100790,2025-12-05 08:40:00,False,False
E600830,CMP02,C100791,2025-11-20 09:10:00,True,False
E600831,CMP02,C100793,2025-11-20 09:10:00,False,True
E600832,CMP03,C100793,2025-12-05 08:40:00,True,False
E600833,CMP02,C100794,2025-11-20 09:10:00,True,True
E600834,CMP02,C100795,2025-11-20 09:10:00,True,False
E600835,CMP03,C100796,2025-12-05 08:40:00,True,False
E600836,CMP02,C100797,2025-11-20 09:10:00,True,False
E600837,CMP03,C100797,2025-12-05 08:40:00,False,False
E600838,CMP03,C100798,2025-12-05 08:40:00,True,False
E600839,CMP02,C100801,2025-11-20 09:10:00,False,False
E600840,CMP02,C100802,2025-11-20 09:10:00,True,True
E600841,CMP03,C100802,2025-12-05 08:40:00,True,False
E600842,CMP03,C100804,2025-12-05 08:40:00,False,False
E600843,CMP03,C100806,2025-12-05 08:40:00,True,False
E600844,CMP03,C100807,2025-12-05 08:40:00,False,False
E600845,CMP03,C100808,2025-12-05 08:40:00,False,False
E600846,CMP02,C100809,2025-11-20 09:10:00,True,False
E600847,CMP02,C100810,2025-11-20 09:10:00,True,False
E600848,CMP01,C100811,2025-11-01 07:10:00,True,False
E600849,CMP03,C100811,2025-12-05 08:40:00,True,False
E600850,CMP04,C100811,2025-11-24 06:45:00,True,False
E600851,CMP02,C100812,2025-11-20 09:10:00,True,True
E600852,CMP03,C100812,2025-12-05 08:40:00,False,False
E600853,CMP02,C100813,2025-11-20 09:10:00,True,True
E600854,CMP02,C100814,2025-11-20 09:10:00,True,False
E600855,CMP02,C100815,2025-11-20 09:10:00,True,True
E600856,CMP03,C100815,2025-12-05 08:40:00,False,False
E600857,CMP01,C100816,2025-11-01 07:10:00,False,False
E600858,CMP03,C100816,2025-12-05 08:40:00,True,False
E600859,CMP04,C100816,2025-11-24 06:45:00,False,False
E600860,CMP03,C100817,2025-12-05 08:40:00,False,True
E600861,CMP03,C100818,2025-12-05 08:40:00,True,False
E600862,CMP02,C100820,2025-11-20 09:10:00,True,False
E600863,CMP03,C100820,2025-12-05 08:40:00,True,False
E600864,CMP01,C100822,2025-11-01 07:10:00,False,True
E600865,CMP03,C100822,2025-12-05 08:40:00,True,True
E600866,CMP04,C100822,2025-11-24 06:45:00,True,False
E600867,CMP02,C100823,2025-11-20 09:10:00,True,False
E600868,CMP02,C100824,2025-11-20 09:10:00,False,False
E600869,CMP02,C100826,2025-11-20 09:10:00,True,False
E600870,CMP03,C100826,2025-12-05 08:40:00,True,False
E600871,CMP02,C100827,2025-11-20 09:10:00,True,True
E600872,CMP03,C100827,2025-12-05 08:40:00,False,False
E600873,CMP03,C100828,2025-12-05 08:40:00,True,False
E600874,CMP02,C100829,2025-11-20 09:10:00,True,False
E600875,CMP03,C100829,2025-12-05 08:40:00,False,False
E600876,CMP03,C100830,2025-12-05 08:40:00,False,False
E600877,CMP02,C100832,2025-11-20 09:10:00,False,False
E600878,CMP03,C100832,2025-12-05 08:40:00,True,False
E600879,CMP02,C100834,2025-11-20 09:10:00,True,False
E600880,CMP03,C100834,2025-12-05 08:40:00,False,False
E600881,CMP02,C100835,2025-11-20 09:10:00,True,True
E600882,CMP02,C100836,2025-11-20 09:10:00,True,False
E600883,CMP02,C100839,2025-11-20 09:10:00,True,False
E600884,CMP03,C100839,2025-12-05 08:40:00,True,False
E600885,CMP02,C100840,2025-11-20 09:10:00,True,False
E600886,CMP03,C100841,2025-12-05 08:40:00,True,False
E600887,CMP02,C100842,2025-11-20 09:10:00,True,True
E600888,CMP03,C100842,2025-12-05 08:40:00,False,False
E600889,CMP02,C100844,2025-11-20 09:10:00,True,True
E600890,CMP03,C100844,2025-12-05 08:40:00,False,False
E600891,CMP02,C100845,2025-11-20 09:10:00,True,False
E600892,CMP03,C100845,2025-12-05 08:40:00,False,False
E600893,CMP02,C100846,2025-11-20 09:10:00,True,False
E600894,CMP03,C100848,2025-12-05 08:40:00,False,False
E600895,CMP03,C100849,2025-12-05 08:40:00,False,False
E600896,CMP01,C100850,2025-11-01 07:10:00,True,True
E600897,CMP03,C100850,2025-12-05 08:40:00,False,True
E600898,CMP04,C100850,2025-11-24 06:45:00,True,False
E600899,CMP03,C100851,2025-12-05 08:40:00,True,False
E600900,CMP02,C100852,2025-11-20 09:10:00,True,False
E600901,CMP03,C100852,2025-12-05 08:40:00,True,False
E600902,CMP02,C100853,2025-11-20 09:10:00,True,False
E600903,CMP03,C100853,2025-12-05 08:40:00,True,False
E600904,CMP03,C100854,2025-12-05 08:40:00,True,False
E600905,CMP02,C100855,2025-11-20 09:10:00,True,False
E600906,CMP03,C100855,2025-12-05 08:40:00,False,True
E600907,CMP03,C100859,2025-12-05 08:40:00,True,True
E600908,CMP02,C100860,2025-11-20 09:10:00,True,False
E600909,CMP02,C100861,2025-11-20 09:10:00,True,False
E600910,CMP03,C100861,2025-12-05 08:40:00,True,False
E600911,CMP03,C100862,2025-12-05 08:40:00,True,True
E600912,CMP02,C100863,2025-11-20 09:10:00,True,False
E600913,CMP03,C100864,2025-12-05 08:40:00,True,False
E600914,CMP03,C100865,2025-12-05 08:40:00,True,False
E600915,CMP03,C100866,2025-12-05 08:40:00,False,False
E600916,CMP02,C100867,2025-11-20 09:10:00,False,False
E600917,CMP03,C100867,2025-12-05 08:40:00,True,True
E600918,CMP02,C100868,2025-11-20 09:10:00,True,False
E600919,CMP03,C100870,2025-12-05 08:40:00,True,False
E600920,CMP02,C100871,2025-11-20 09:10:00,True,False
E600921,CMP02,C100872,2025-11-20 09:10:00,False,True
E600922,CMP02,C100875,2025-11-20 09:10:00,True,False
E600923,CMP03,C100876,2025-12-05 08:40:00,True,False
E600924,CMP03,C100877,2025-12-05 08:40:00,False,False
E600925,CMP03,C100878,2025-12-05 08:40:00,False,False
E600926,CMP03,C100879,2025-12-05 08:40:00,True,False
E600927,CMP02,C100880,2025-11-20 09:10:00,True,False
E600928,CMP01,C100881,2025-11-01 07:10:00,True,False
